timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734503700683,154,httpbin/complete/search-19,200,OK,Thread Group 1-1,text,true,,1055,297,7,7,https://www.google.com/complete/search?client=firefox&channel=fen&q=httpbi,154,0,0
1734503700696,159,httpbin/complete/search-19,200,OK,Thread Group 1-2,text,true,,1055,297,7,7,https://www.google.com/complete/search?client=firefox&channel=fen&q=httpbi,159,0,0
1734503700630,279,httpbin/submit/firefox-desktop/pageload/1/e844675b-6d02-46b5-ad89-5d7327995c8a-2,200,OK,Thread Group 1-7,text,true,,800,1466,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/pageload/1/e844675b-6d02-46b5-ad89-5d7327995c8a,279,0,0
1734503700670,303,httpbin/submit/firefox-desktop/events/1/dd9ff8ac-c9d3-4d4f-b253-72600d788450-6,200,OK,Thread Group 1-6,text,true,,726,6693,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/events/1/dd9ff8ac-c9d3-4d4f-b253-72600d788450,303,0,0
1734503700839,154,httpbin/complete/search-20,200,OK,Thread Group 1-1,text,true,,1055,298,7,7,https://www.google.com/complete/search?client=firefox&channel=fen&q=httpbin,154,0,0
1734503700857,169,httpbin/complete/search-20,200,OK,Thread Group 1-2,text,true,,1055,298,7,7,https://www.google.com/complete/search?client=firefox&channel=fen&q=httpbin,169,0,0
1734503700838,266,httpbin/submit/firefox-desktop/baseline/1/b157d9f3-ee55-460b-8ef5-d8d5f628cd8d-12,200,OK,Thread Group 1-4,text,true,,710,2341,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/b157d9f3-ee55-460b-8ef5-d8d5f628cd8d,266,0,0
1734503700797,369,httpbin/complete/search-16,200,OK,Thread Group 1-3,text,true,,1151,294,7,7,https://www.google.com/complete/search?client=firefox&channel=fen&q=htt,369,0,204
1734503700910,280,httpbin/submit/firefox-desktop/newtab/1/12652a99-f405-4379-b0bd-88ecc046a2aa-3,200,OK,Thread Group 1-7,text,true,,735,1540,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/12652a99-f405-4379-b0bd-88ecc046a2aa,280,0,0
1734503700974,278,httpbin/submit/firefox-desktop/messaging-system/1/97879e7c-16f1-4a7e-bb7f-4e4f04aa6c99-7,200,OK,Thread Group 1-6,text,true,,758,2301,8,8,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/97879e7c-16f1-4a7e-bb7f-4e4f04aa6c99,278,0,0
1734503700764,506,httpbin/submit/firefox-desktop/metrics/1/3aa8777d-98a2-4fb9-b4c9-b66fe17f7899-9,200,OK,Thread Group 1-5,text,true,,837,42893,8,8,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/metrics/1/3aa8777d-98a2-4fb9-b4c9-b66fe17f7899,506,0,0
1734503701166,162,httpbin/complete/search-17,200,OK,Thread Group 1-3,text,true,,1150,295,8,8,https://www.google.com/complete/search?client=firefox&channel=fen&q=http,162,0,0
1734503701270,456,httpbin/submit/firefox-desktop/newtab/1/e92d4d8c-e8cf-434e-8c1d-c1ed2a16c08a-10,200,OK,Thread Group 1-5,text,true,,806,3009,8,8,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/e92d4d8c-e8cf-434e-8c1d-c1ed2a16c08a,455,0,0
1734503701252,474,httpbin/submit/firefox-desktop/messaging-system/1/181a9743-3a77-442b-87d5-14458f96b909-8,200,OK,Thread Group 1-6,text,true,,887,2319,8,8,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/181a9743-3a77-442b-87d5-14458f96b909,473,0,0
1734503701191,535,httpbin/submit/firefox-desktop/baseline/1/27c92749-e69c-4377-aef4-4b202bf7597a-4,200,OK,Thread Group 1-7,text,true,,745,2322,8,8,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/27c92749-e69c-4377-aef4-4b202bf7597a,534,0,0
1734503701329,398,httpbin/complete/search-18,200,OK,Thread Group 1-3,text,true,,1111,296,8,8,https://www.google.com/complete/search?client=firefox&channel=fen&q=httpb,398,0,0
