timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734107451946,72,Moodle/canonical.html-17,200,OK,Thread 1-4,text,true,,298,303,15,15,http://detectportal.firefox.com/canonical.html,72,0,0
1734107449624,2397,Moodle/public/img/lab.jpg-59,200,OK,Thread 1-1,bin,false,"The operation lasted too long: It took 2,397 milliseconds, but should not have lasted longer than 400 milliseconds.",2911367,412,15,15,https://cse.buet.ac.bd/public/img/lab.jpg,13,0,0
1734107451977,75,Moodle/canonical.html-38,200,OK,Thread 1-3,text,true,,298,303,15,15,http://detectportal.firefox.com/canonical.html,75,0,0
1734107452053,6,Moodle/public/js/main.js-45,200,OK,Thread 1-3,text,true,,801,375,15,15,https://cse.buet.ac.bd/public/js/main.js,6,0,0
1734107452019,63,Moodle/success.txt-18,200,OK,Thread 1-4,text,true,,216,320,15,15,http://detectportal.firefox.com/success.txt?ipv4,63,0,0
1734107452060,64,Moodle/success.txt-47,200,OK,Thread 1-3,text,true,,216,320,15,15,http://detectportal.firefox.com/success.txt?ipv6,64,0,0
1734107452022,117,Moodle/public/img/service/Outreach.jpg-75,200,OK,Thread 1-1,bin,true,,191370,425,15,15,https://cse.buet.ac.bd/public/img/service/Outreach.jpg,26,0,0
1734107452082,72,Moodle/success.txt-19,200,OK,Thread 1-4,text,true,,216,320,15,15,http://detectportal.firefox.com/success.txt?ipv6,72,0,0
1734107452125,66,Moodle/success.txt-46,200,OK,Thread 1-3,text,true,,216,320,15,15,http://detectportal.firefox.com/success.txt?ipv4,66,0,0
1734107452155,81,Moodle/canonical.html-20,200,OK,Thread 1-4,text,true,,298,303,15,15,http://detectportal.firefox.com/canonical.html,81,0,0
1734107452192,92,Moodle/canonical.html-48,200,OK,Thread 1-3,text,true,,298,303,15,15,http://detectportal.firefox.com/canonical.html,92,0,0
